id,state_ut_name,year,jail_type,male_convicts,female_convicts,total_convicts,male_under_trial,female_under_trial,total_under_trial,male_detenues,female_detenues,total_detenues,male_others,female_others,total_others,total_male,total_female,grand_total
2155,Punjab,2008,Borstal School,98,0,98,347,0,347,0,0,0,0,0,0,445,0,445
2156,Punjab,2008,Open Jail,59,0,59,0,0,0,0,0,0,0,0,0,59,0,59
2157,Punjab,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,Punjab,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,Punjab,2008,Total,5207,264,5471,10071,558,10629,13,0,13,2,0,2,15293,822,16115
2160,Punjab,2009,Central Jail,4514,216,4730,7585,345,7930,0,0,0,7,0,7,12106,561,12667
2161,Punjab,2009,District Jail,1235,51,1286,1809,141,1950,11,0,11,5,0,5,3060,192,3252
2162,Punjab,2009,Sub_Jail,160,0,160,993,0,993,2,0,2,0,0,0,1155,0,1155
2163,Punjab,2009,Women Jail,0,85,85,0,143,143,0,0,0,0,0,0,0,228,228
2164,Punjab,2009,Borstal School,115,0,115,375,0,375,0,0,0,0,0,0,490,0,490
2165,Punjab,2009,Open Jail,62,0,62,0,0,0,0,0,0,0,0,0,62,0,62
2166,Punjab,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,Punjab,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,Punjab,2009,Total,6086,352,6438,10762,629,11391,13,0,13,12,0,12,16873,981,17854
2169,Punjab,2010,Central Jail,4795,215,5010,7170,448,7618,0,0,0,0,0,0,11965,663,12628
2170,Punjab,2010,District Jail,1149,54,1203,1902,108,2010,0,0,0,0,0,0,3051,162,3213
2171,Punjab,2010,Sub_Jail,199,0,199,957,0,957,0,0,0,0,0,0,1156,0,1156
2172,Punjab,2010,Women Jail,0,87,87,0,106,106,0,0,0,0,0,0,0,193,193
2173,Punjab,2010,Borstal School,92,0,92,304,0,304,0,0,0,0,0,0,396,0,396
2174,Punjab,2010,Open Jail,58,0,58,0,0,0,0,0,0,0,0,0,58,0,58
2175,Punjab,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,Punjab,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,Punjab,2010,Total,6293,356,6649,10333,662,10995,0,0,0,0,0,0,16626,1018,17644
2178,Punjab,2011,Central Jail,5118,247,5365,6770,369,7139,0,0,0,0,0,0,11888,616,12504
2179,Punjab,2011,District Jail,1488,78,1566,1803,101,1904,0,0,0,0,0,0,3291,179,3470
2180,Punjab,2011,Sub_Jail,303,0,303,806,0,806,0,0,0,0,0,0,1109,0,1109
2181,Punjab,2011,Women Jail,0,129,129,0,113,113,0,0,0,0,0,0,0,242,242
2182,Punjab,2011,Borstal School,123,0,123,333,0,333,0,0,0,0,0,0,456,0,456
2183,Punjab,2011,Open Jail,40,0,40,0,0,0,0,0,0,0,0,0,40,0,40
2184,Punjab,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,Punjab,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,Punjab,2011,Total,7072,454,7526,9712,583,10295,0,0,0,0,0,0,16784,1037,17821
2187,Punjab,2012,Central Jail,5491,217,5708,10712,544,11256,4,1,5,2,0,2,16209,762,16971
2188,Punjab,2012,District Jail,1521,109,1630,2325,182,2507,3,0,3,0,0,0,3849,291,4140
2189,Punjab,2012,Sub_Jail,257,0,257,1169,0,1169,0,0,0,3,0,3,1429,0,1429
2190,Punjab,2012,Women Jail,0,81,81,0,139,139,0,0,0,0,2,2,0,222,222
2191,Punjab,2012,Borstal School,93,0,93,302,0,302,0,0,0,0,0,0,395,0,395
2192,Punjab,2012,Open Jail,62,0,62,0,0,0,0,0,0,0,0,0,62,0,62
2193,Punjab,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,Punjab,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,Punjab,2012,Total,7424,407,7831,14508,865,15373,7,1,8,5,2,7,21944,1275,23219
2196,Rajasthan,2001,Central Jail,3328,0,3328,2813,92,2905,45,0,45,16,0,16,6202,92,6294
2197,Rajasthan,2001,District Jail,411,0,411,3508,107,3615,2,0,2,10,0,10,3931,107,4038
2198,Rajasthan,2001,Sub_Jail,11,0,11,2148,27,2175,0,0,0,2,0,2,2161,27,2188
2199,Rajasthan,2001,Women Jail,0,96,96,0,42,42,0,0,0,0,0,0,0,138,138
2200,Rajasthan,2001,Borstal School,33,0,33,0,0,0,0,0,0,0,0,0,33,0,33
2201,Rajasthan,2001,Open Jail,297,7,304,0,0,0,0,0,0,0,0,0,297,7,304
2202,Rajasthan,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,Rajasthan,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,Rajasthan,2001,Total,4080,103,4183,8469,268,8737,47,0,47,28,0,28,12624,371,12995
2205,Rajasthan,2002,Central Jail,3658,0,3658,2321,56,2377,37,0,37,31,0,31,6047,56,6103
2206,Rajasthan,2002,District Jail,738,9,747,2847,101,2948,1,0,1,17,0,17,3603,110,3713
2207,Rajasthan,2002,Sub_Jail,16,1,17,1947,19,1966,0,0,0,2,0,2,1965,20,1985
2208,Rajasthan,2002,Women Jail,0,165,165,0,31,31,0,0,0,0,0,0,0,196,196
2209,Rajasthan,2002,Borstal School,46,0,46,0,0,0,0,0,0,0,0,0,46,0,46
2210,Rajasthan,2002,Open Jail,332,11,343,0,0,0,0,0,0,0,0,0,332,11,343
2211,Rajasthan,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,Rajasthan,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,Rajasthan,2002,Total,4790,186,4976,7115,207,7322,38,0,38,50,0,50,11993,393,12386
2214,Rajasthan,2003,Central Jail,4954,0,4954,2333,86,2419,31,0,31,15,0,15,7333,86,7419
2215,Rajasthan,2003,District Jail,558,1,559,2181,78,2259,1,0,1,8,0,8,2748,79,2827
2216,Rajasthan,2003,Sub_Jail,19,0,19,1852,21,1873,0,0,0,3,0,3,1874,21,1895
2217,Rajasthan,2003,Women Jail,0,180,180,0,33,33,0,0,0,0,0,0,0,213,213
2218,Rajasthan,2003,Borstal School,39,0,39,0,0,0,0,0,0,0,0,0,39,0,39
2219,Rajasthan,2003,Open Jail,291,11,302,0,0,0,0,0,0,0,0,0,291,11,302
2220,Rajasthan,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,Rajasthan,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,Rajasthan,2003,Total,5861,192,6053,6366,218,6584,32,0,32,26,0,26,12285,410,12695
2223,Rajasthan,2004,Central Jail,4724,0,4724,2676,93,2769,29,0,29,10,0,10,7439,93,7532
2224,Rajasthan,2004,District Jail,512,0,512,2357,93,2450,0,0,0,10,0,10,2879,93,2972
2225,Rajasthan,2004,Sub_Jail,12,0,12,1995,18,2013,0,0,0,1,0,1,2008,18,2026
2226,Rajasthan,2004,Women Jail,0,164,164,0,51,51,0,0,0,0,0,0,0,215,215
2227,Rajasthan,2004,Borstal School,20,0,20,0,0,0,0,0,0,0,0,0,20,0,20
2228,Rajasthan,2004,Open Jail,391,15,406,0,0,0,0,0,0,0,0,0,391,15,406
2229,Rajasthan,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,Rajasthan,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,Rajasthan,2004,Total,5659,179,5838,7028,255,7283,29,0,29,21,0,21,12737,434,13171
2232,Rajasthan,2005,Central Jail,4153,0,4153,2730,119,2849,32,0,32,16,0,16,6931,119,7050
2233,Rajasthan,2005,District Jail,799,0,799,2497,81,2578,0,0,0,9,0,9,3305,81,3386
2234,Rajasthan,2005,Sub_Jail,11,0,11,1889,9,1898,0,0,0,1,0,1,1901,9,1910
2235,Rajasthan,2005,Women Jail,0,167,167,0,38,38,0,0,0,0,0,0,0,205,205
2236,Rajasthan,2005,Borstal School,32,0,32,0,0,0,0,0,0,0,0,0,32,0,32
2237,Rajasthan,2005,Open Jail,396,14,410,0,0,0,0,0,0,0,0,0,396,14,410
2238,Rajasthan,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,Rajasthan,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,Rajasthan,2005,Total,5391,181,5572,7116,247,7363,32,0,32,26,0,26,12565,428,12993
2241,Rajasthan,2006,Central Jail,4497,1,4498,3000,96,3096,35,0,35,24,0,24,7556,97,7653
2242,Rajasthan,2006,District Jail,477,4,481,2859,130,2989,0,0,0,32,0,32,3368,134,3502
2243,Rajasthan,2006,Sub_Jail,20,0,20,2145,10,2155,0,0,0,11,0,11,2176,10,2186
2244,Rajasthan,2006,Women Jail,0,167,167,0,48,48,0,0,0,0,0,0,0,215,215
2245,Rajasthan,2006,Borstal School,16,0,16,0,0,0,0,0,0,0,0,0,16,0,16
2246,Rajasthan,2006,Open Jail,396,15,411,0,0,0,0,0,0,0,0,0,396,15,411
2247,Rajasthan,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,Rajasthan,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,Rajasthan,2006,Total,5406,187,5593,8004,284,8288,35,0,35,67,0,67,13512,471,13983
2250,Rajasthan,2007,Central Jail,4685,7,4692,3170,113,3283,20,0,20,26,0,26,7901,120,8021
2251,Rajasthan,2007,District Jail,550,0,550,3014,131,3145,4,0,4,0,0,0,3568,131,3699
2252,Rajasthan,2007,Sub_Jail,14,0,14,2239,26,2265,2,0,2,0,0,0,2255,26,2281
2253,Rajasthan,2007,Women Jail,0,170,170,0,72,72,0,0,0,0,0,0,0,242,242
2254,Rajasthan,2007,Borstal School,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
2255,Rajasthan,2007,Open Jail,416,15,431,0,0,0,0,0,0,0,0,0,416,15,431
2256,Rajasthan,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,Rajasthan,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,Rajasthan,2007,Total,5678,192,5870,8423,342,8765,26,0,26,26,0,26,14153,534,14687
2259,Rajasthan,2008,Central Jail,4660,0,4660,3281,92,3373,48,0,48,57,0,57,8046,92,8138
2260,Rajasthan,2008,District Jail,887,0,887,3194,152,3346,4,0,4,8,0,8,4093,152,4245
2261,Rajasthan,2008,Sub_Jail,19,1,20,2315,25,2340,3,0,3,0,0,0,2337,26,2363
2262,Rajasthan,2008,Women Jail,0,198,198,0,61,61,0,0,0,0,0,0,0,259,259
2263,Rajasthan,2008,Borstal School,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
2264,Rajasthan,2008,Open Jail,484,18,502,0,0,0,0,0,0,0,0,0,484,18,502
2265,Rajasthan,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,Rajasthan,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,Rajasthan,2008,Total,6063,217,6280,8790,330,9120,55,0,55,65,0,65,14973,547,15520
2268,Rajasthan,2009,Central Jail,4958,8,4966,4069,140,4209,26,0,26,28,0,28,9081,148,9229
2269,Rajasthan,2009,District Jail,835,0,835,4166,153,4319,0,0,0,10,0,10,5011,153,5164
2270,Rajasthan,2009,Sub_Jail,10,0,10,2667,28,2695,1,0,1,2,0,2,2680,28,2708
2271,Rajasthan,2009,Women Jail,0,222,222,0,90,90,0,0,0,0,0,0,0,312,312
2272,Rajasthan,2009,Borstal School,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
2273,Rajasthan,2009,Open Jail,491,15,506,0,0,0,0,0,0,0,0,0,491,15,506
2274,Rajasthan,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,Rajasthan,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,Rajasthan,2009,Total,6307,245,6552,10902,411,11313,27,0,27,40,0,40,17276,656,17932
2277,Rajasthan,2010,Central Jail,4745,0,4745,3874,120,3994,24,0,24,4,0,4,8647,120,8767
2278,Rajasthan,2010,District Jail,753,3,756,3995,160,4155,6,0,6,0,0,0,4754,163,4917
2279,Rajasthan,2010,Sub_Jail,12,0,12,2674,22,2696,0,0,0,0,0,0,2686,22,2708
2280,Rajasthan,2010,Women Jail,0,204,204,0,83,83,0,0,0,0,0,0,0,287,287
2281,Rajasthan,2010,Borstal School,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10
2282,Rajasthan,2010,Open Jail,490,15,505,0,0,0,0,0,0,0,0,0,490,15,505
2283,Rajasthan,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,Rajasthan,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,Rajasthan,2010,Total,6010,222,6232,10543,385,10928,30,0,30,4,0,4,16587,607,17194
2286,Rajasthan,2011,Central Jail,4599,6,4605,4407,141,4548,19,0,19,3,0,3,9028,147,9175
2287,Rajasthan,2011,District Jail,765,0,765,4287,157,4444,18,0,18,3,0,3,5073,157,5230
2288,Rajasthan,2011,Sub_Jail,12,0,12,2786,10,2796,3,0,3,0,0,0,2801,10,2811
2289,Rajasthan,2011,Women Jail,0,211,211,0,111,111,0,0,0,0,0,0,0,322,322
2290,Rajasthan,2011,Borstal School,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9
2291,Rajasthan,2011,Open Jail,543,14,557,0,0,0,0,0,0,0,0,0,543,14,557
2292,Rajasthan,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,Rajasthan,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,Rajasthan,2011,Total,5928,231,6159,11480,419,11899,40,0,40,6,0,6,17454,650,18104
2295,Rajasthan,2012,Central Jail,4480,0,4480,4933,130,5063,1,0,1,86,0,86,9500,130,9630
2296,Rajasthan,2012,District Jail,778,0,778,4903,189,5092,0,0,0,7,0,7,5688,189,5877
2297,Rajasthan,2012,Sub_Jail,2,0,2,2879,6,2885,0,0,0,4,0,4,2885,6,2891
2298,Rajasthan,2012,Women Jail,0,228,228,0,130,130,0,0,0,0,0,0,0,358,358
2299,Rajasthan,2012,Borstal School,18,0,18,0,0,0,0,0,0,0,0,0,18,0,18
2300,Rajasthan,2012,Open Jail,565,12,577,0,0,0,0,0,0,0,0,0,565,12,577
2301,Rajasthan,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,Rajasthan,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Rajasthan,2012,Total,5843,240,6083,12715,455,13170,1,0,1,97,0,97,18656,695,19351
2304,Sikkim,2001,Central Jail,77,0,77,109,0,109,0,0,0,0,0,0,186,0,186
2305,Sikkim,2001,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Sikkim,2001,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Sikkim,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Sikkim,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,Sikkim,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,Sikkim,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Sikkim,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,Sikkim,2001,Total,77,0,77,109,0,109,0,0,0,0,0,0,186,0,186
2313,Sikkim,2002,Central Jail,81,0,81,89,2,91,0,0,0,0,0,0,170,2,172
2314,Sikkim,2002,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Sikkim,2002,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Sikkim,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,Sikkim,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Sikkim,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,Sikkim,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,Sikkim,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,Sikkim,2002,Total,81,0,81,89,2,91,0,0,0,0,0,0,170,2,172
2322,Sikkim,2003,Central Jail,80,2,82,87,2,89,0,0,0,0,0,0,167,4,171
2323,Sikkim,2003,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,Sikkim,2003,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,Sikkim,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Sikkim,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,Sikkim,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,Sikkim,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,Sikkim,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Sikkim,2003,Total,80,2,82,87,2,89,0,0,0,0,0,0,167,4,171
2331,Sikkim,2004,Central Jail,61,2,63,99,0,99,0,0,0,0,0,0,160,2,162
2332,Sikkim,2004,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,Sikkim,2004,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,Sikkim,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,Sikkim,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,Sikkim,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,Sikkim,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,Sikkim,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,Sikkim,2004,Total,61,2,63,99,0,99,0,0,0,0,0,0,160,2,162
2340,Sikkim,2005,Central Jail,71,2,73,117,5,122,0,0,0,0,0,0,188,7,195
2341,Sikkim,2005,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,Sikkim,2005,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,Sikkim,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,Sikkim,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,Sikkim,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,Sikkim,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,Sikkim,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,Sikkim,2005,Total,71,2,73,117,5,122,0,0,0,0,0,0,188,7,195
2349,Sikkim,2006,Central Jail,90,1,91,132,2,134,0,0,0,0,0,0,222,3,225
2350,Sikkim,2006,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,Sikkim,2006,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,Sikkim,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,Sikkim,2006,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,Sikkim,2006,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,Sikkim,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,Sikkim,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,Sikkim,2006,Total,90,1,91,132,2,134,0,0,0,0,0,0,222,3,225
2358,Sikkim,2007,Central Jail,81,1,82,92,3,95,0,0,0,0,0,0,173,4,177
2359,Sikkim,2007,District Jail,0,0,0,49,0,49,0,0,0,0,0,0,49,0,49
2360,Sikkim,2007,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,Sikkim,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Sikkim,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,Sikkim,2007,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,Sikkim,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,Sikkim,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,Sikkim,2007,Total,81,1,82,141,3,144,0,0,0,0,0,0,222,4,226
2367,Sikkim,2008,Central Jail,67,1,68,105,7,112,0,0,0,0,0,0,172,8,180
2368,Sikkim,2008,District Jail,0,0,0,79,1,80,0,0,0,0,0,0,79,1,80
2369,Sikkim,2008,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,Sikkim,2008,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,Sikkim,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,Sikkim,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,Sikkim,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,Sikkim,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,Sikkim,2008,Total,67,1,68,184,8,192,0,0,0,0,0,0,251,9,260
2376,Sikkim,2009,Central Jail,68,1,69,60,5,65,0,0,0,0,0,0,128,6,134
2377,Sikkim,2009,District Jail,0,0,0,58,1,59,0,0,0,0,0,0,58,1,59
2378,Sikkim,2009,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,Sikkim,2009,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,Sikkim,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,Sikkim,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,Sikkim,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,Sikkim,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,Sikkim,2009,Total,68,1,69,118,6,124,0,0,0,0,0,0,186,7,193
2385,Sikkim,2010,Central Jail,74,2,76,64,3,67,0,0,0,0,0,0,138,5,143
2386,Sikkim,2010,District Jail,0,0,0,62,2,64,0,0,0,0,0,0,62,2,64
2387,Sikkim,2010,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,Sikkim,2010,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,Sikkim,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,Sikkim,2010,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,Sikkim,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,Sikkim,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,Sikkim,2010,Total,74,2,76,126,5,131,0,0,0,0,0,0,200,7,207
2394,Sikkim,2011,Central Jail,69,1,70,60,1,61,0,0,0,0,0,0,129,2,131
2395,Sikkim,2011,District Jail,0,0,0,59,0,59,0,0,0,0,0,0,59,0,59
2396,Sikkim,2011,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,Sikkim,2011,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,Sikkim,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,Sikkim,2011,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,Sikkim,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,Sikkim,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,Sikkim,2011,Total,69,1,70,119,1,120,0,0,0,0,0,0,188,2,190
2403,Sikkim,2012,Central Jail,87,1,88,73,1,74,0,0,0,0,0,0,160,2,162
2404,Sikkim,2012,District Jail,0,0,0,70,4,74,0,0,0,0,0,0,70,4,74
2405,Sikkim,2012,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,Sikkim,2012,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,Sikkim,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,Sikkim,2012,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,Sikkim,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,Sikkim,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,Sikkim,2012,Total,87,1,88,143,5,148,0,0,0,0,0,0,230,6,236
2412,Tamilnadu,2001,Central Jail,4658,5,4663,1822,14,1836,1014,9,1023,7128,30,7158,14622,58,14680
2413,Tamilnadu,2001,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,Tamilnadu,2001,Sub_Jail,4,0,4,378,95,473,0,0,0,3989,832,4821,4371,927,5298
2415,Tamilnadu,2001,Women Jail,0,154,154,0,25,25,0,210,210,0,436,436,0,825,825
2416,Tamilnadu,2001,Borstal School,25,0,25,0,0,0,0,0,0,0,0,0,25,0,25
2417,Tamilnadu,2001,Open Jail,11,0,11,0,0,0,0,0,0,0,0,0,11,0,11
2418,Tamilnadu,2001,Special Jail,0,0,0,24,7,31,0,0,0,247,143,390,271,150,421
2419,Tamilnadu,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,Tamilnadu,2001,Total,4698,159,4857,2224,141,2365,1014,219,1233,11364,1441,12805,19300,1960,21260
2421,Tamilnadu,2002,Central Jail,5357,5,5362,2480,2,2482,1716,10,1726,6730,32,6762,16283,49,16332
2422,Tamilnadu,2002,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,Tamilnadu,2002,Sub_Jail,2,0,2,22,3,25,0,0,0,3402,528,3930,3426,531,3957
2424,Tamilnadu,2002,Women Jail,0,174,174,0,49,49,0,174,174,0,683,683,0,1080,1080
2425,Tamilnadu,2002,Borstal School,25,0,25,0,0,0,0,0,0,0,0,0,25,0,25
2426,Tamilnadu,2002,Open Jail,16,0,16,0,0,0,0,0,0,0,0,0,16,0,16
2427,Tamilnadu,2002,Special Jail,2,1,3,6,5,11,0,0,0,348,123,471,356,129,485
2428,Tamilnadu,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,Tamilnadu,2002,Total,5402,180,5582,2508,59,2567,1716,184,1900,10480,1366,11846,20106,1789,21895
2430,Tamilnadu,2003,Central Jail,5865,4,5869,3015,7,3022,1003,3,1006,6524,170,6694,16407,184,16591
2431,Tamilnadu,2003,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,Tamilnadu,2003,Sub_Jail,1,0,1,0,0,0,0,0,0,4152,478,4630,4153,478,4631
2433,Tamilnadu,2003,Women Jail,0,188,188,0,47,47,0,78,78,0,550,550,0,863,863
2434,Tamilnadu,2003,Borstal School,11,0,11,0,0,0,0,0,0,0,0,0,11,0,11
2435,Tamilnadu,2003,Open Jail,89,0,89,0,0,0,0,0,0,0,0,0,89,0,89
2436,Tamilnadu,2003,Special Jail,3,0,3,0,0,0,0,0,0,134,331,465,137,331,468
